bus_z1_sw,bus_z2_nw,bus_z3_se,bus_z4_ne,violation_time_s,integral_violation_pu_s,worst_vmin,worst_vmax,wall_time_s
13,42,56,100,60.00000000000085,0.3290910517190737,0.9614812127018542,1.0535264746876372,0.39154279999638675
13,35,56,100,60.00000000000085,0.3292293791611958,0.9614822914000605,1.0535271404336597,0.35906640000030166
13,40,56,100,60.00000000000085,0.32928272834580585,0.9614822750514521,1.0535274044506118,0.5161886999994749
18,42,54,99,60.00000000000085,0.32934425599213923,0.9614725084096402,1.0535266880938432,0.47738839999510674
18,35,54,99,60.00000000000085,0.32944211753386227,0.9614732526602868,1.0535274158713628,0.4745621999973082
18,40,54,99,60.00000000000085,0.32949472891448317,0.961473428194251,1.053527671971411,0.5310879000026034
13,23,55,98,60.00000000000085,0.33112702800908234,0.9614908396423859,1.0535354550641114,0.31869629999710014
13,21,55,97,60.00000000000085,0.3322082588569068,0.9614992810723656,1.0535385157924293,0.5739074000011897
13,25,54,97,60.00000000000085,0.33485034072903075,0.9615088030594406,1.0535503120020933,0.47065879999718163
13,23,55,100,60.00000000000085,0.33490591958639476,0.9615028165656075,1.0535530119244838,0.4565798000039649
13,42,55,97,60.00000000000085,0.33491193373478734,0.9615100097720114,1.0535527921490238,0.5399244000000181
13,35,55,97,60.00000000000085,0.3350543364577705,0.9615107149870432,1.053553458565001,0.3785972999976366
13,40,55,97,60.00000000000085,0.33510774870869847,0.9615108888501882,1.0535537222705555,0.40685230000235606
13,21,55,98,60.00000000000085,0.3371068989152069,0.9615166119196902,1.0535628647855693,0.5058355000001029
13,25,56,99,60.00000000000085,0.3377307961985469,0.9615063766015027,1.053568570376393,0.5823584999961895
13,25,54,98,60.00000000000085,0.3402514937215352,0.9615292314097653,1.0535746563427826,0.4972118000005139
13,42,55,98,60.00000000000085,0.34031455143178707,0.9615304454535157,1.0535771431524539,0.40863460000400664
13,35,55,98,60.00000000000085,0.34045882688512696,0.9615311501714364,1.0535778088066858,0.34429710000404157
13,40,55,98,60.00000000000085,0.3405132496397812,0.9615313240612473,1.0535780726234139,0.4590864000056172
13,21,55,100,60.00000000000085,0.34087786058921327,0.961528589228055,1.0535804207639623,0.695548299998336
13,23,54,97,60.00000000000085,0.3424151045460548,0.9615407776573953,1.0535845349997115,0.45463110000127926
13,25,54,100,60.00000000000085,0.3436012617530133,0.9615411987329798,1.0535922032665084,0.46177670000179205
13,42,55,100,60.00000000000085,0.3436694688632721,0.9615424219173189,1.053594698592591,0.4460232999990694
13,40,55,100,60.00000000000085,0.3438700757854263,0.9615433009996096,1.0535956281192278,0.40404190000117524
13,35,55,100,60.00000000000085,0.34419351476495375,0.9615431278120258,1.0535953646019214,0.3835607000000891
13,23,56,99,60.00000000000085,0.3447088626912551,0.9615383569106383,1.0536027947397337,0.3669757000025129
13,23,54,98,60.00000000000085,0.34723997077711005,0.9615612035738936,1.05360887602092,0.40101689999573864
13,21,54,97,60.00000000000085,0.34795562365548227,0.9615665406847728,1.0536119361901521,0.44369120000192197
13,21,56,99,60.00000000000085,0.3500234510292855,0.9615641258700465,1.053630198502834,0.4704342999975779
13,23,54,100,60.00000000000085,0.3505666939234292,0.9615731707124475,1.0536264212562132,0.35983239999768557
13,42,54,97,60.00000000000085,0.3507132917560851,0.96158036585226,1.0536262056742336,0.6431546000021626
13,35,54,97,60.00000000000085,0.3508611707976915,0.9615810710642505,1.053626872489979,0.958887799999502
13,40,54,97,60.00000000000085,0.3509160233851301,0.9615812446104874,1.0536271356375166,0.377137200004654
13,25,55,99,60.00000000000085,0.35198937584155654,0.961572021701024,1.0536367801274606,0.5011762000067392
13,21,54,98,60.00000000000085,0.35261716770623763,0.9615869654499817,1.0536362754810467,0.6434702999977162
13,42,56,99,60.00000000000085,0.35319570928448346,0.9615779601305307,1.0536444768499165,0.4215790000016568
13,35,56,99,60.00000000000085,0.3533435366322298,0.9615786644924033,1.0536451416818744,0.5027442999999039
13,40,56,99,60.00000000000085,0.35339869093308307,0.9615788382426887,1.0536454054938058,0.4284549000003608
13,42,54,98,60.00000000000085,0.3557891583516897,0.9616007923827319,1.0536505469738136,0.550702900000033
13,35,54,98,60.00000000000085,0.3559382305744331,0.9616014970982043,1.0536512130285434,0.4040677000011783
13,40,54,98,60.00000000000085,0.3559936122307315,0.9616016706710426,1.0536514762871838,0.4008380999948713
13,21,54,100,60.00000000000085,0.35636428115424645,0.9615989329767525,1.05365381983687,0.4412756999954581
13,42,54,100,60.00000000000085,0.3591191614744606,0.9616127590675572,1.0536680907935594,0.5099037000036333
13,35,54,100,60.00000000000085,0.3592696421326941,0.9616134649598048,1.0536687572031174,0.5469741999986582
13,40,54,100,60.00000000000085,0.35932474522191915,0.9616136378304756,1.0536690201625551,0.4233345000029658
13,23,55,99,60.00000000000085,0.35977913363609026,0.9616039892767295,1.0536709918258373,0.39343380000354955
13,21,55,99,60.00000000000085,0.3657623545402063,0.9616297485413069,1.0536983861217857,0.519001999993634
13,25,54,99,60.00000000000085,0.36857241763640997,0.9616333727824367,1.053710156842628,0.5180725000027451
13,42,55,99,60.00000000000085,0.3690082301536812,0.9616435770746343,1.0537126585845926,0.571861299999
13,35,55,99,60.00000000000085,0.3691614243061779,0.9616442813153291,1.0537133236803005,0.49717080000118585
13,40,55,99,60.00000000000085,0.3692175329077847,0.9616444547994637,1.053713586993129,0.3827772000004188
13,23,54,99,60.00000000000085,0.37634623869061823,0.961662753838408,1.0537443550455867,0.406253299996024
13,21,54,99,60.00000000000085,0.3824219843140624,0.9616887433203685,1.0537717390978394,0.46540839999943273
13,42,54,99,60.00000000000085,0.385397643852877,0.9616489628001985,1.0537860046955498,0.4091799000016181
13,35,54,99,60.00000000000085,0.38555817247252955,0.9616497517796412,1.0537866701916994,0.3965244999999413
13,40,54,99,60.00000000000085,0.38561368872054824,0.9616498795888074,1.053786932947339,0.5297097000002395
18,25,53,105,60.00000000000085,0.46988981925945095,0.9620471202038181,1.0541437617363445,0.4967822000035085
18,23,53,105,60.00000000000085,0.4793989738761879,0.9620794153743578,1.0541782887313926,0.4696129000003566
18,21,53,105,60.00000000000085,0.4861005923741296,0.9621053635009866,1.0542058401855834,0.4942326999953366
18,42,53,105,60.00000000000085,0.48958466871247047,0.9621191034216521,1.0542200530359533,0.5631955999997444
18,35,53,105,60.00000000000085,0.489776959917344,0.9621199231898118,1.0542207733527662,0.5797132000006968
18,40,53,105,60.00000000000085,0.4898285649680231,0.9621200568650807,1.0542210325427823,0.49539749999530613
18,25,53,101,60.00000000000085,0.5236155724494063,0.9622335749193108,1.0543663704652384,0.5012624000009964
18,23,53,101,60.00000000000085,0.5327658560177536,0.9622658370386397,1.0544008591468557,0.5601485000006505
13,25,53,105,60.00000000000085,0.5341491377799306,0.9622911389378621,1.0544036196180326,0.4978456000026199
18,21,53,101,60.00000000000085,0.5394647333896455,0.9622917584317493,1.0544283797657763,0.5216145999947912
13,23,53,105,60.00000000000085,0.5426497982484427,0.962323155247093,1.0544378543097948,0.40173179999692366
18,42,53,101,60.00000000000085,0.5429460014916334,0.9623054764348813,1.0544425682201077,0.45933090000471566
18,35,53,101,60.00000000000085,0.5431397437875018,0.9623062981249506,1.0544432904944927,0.5263130000021192
18,40,53,101,60.00000000000085,0.5431904231930842,0.9623064303459199,1.0544435480971799,0.5644463999997242
13,21,53,105,60.00000000000085,0.5491589319559247,0.9623489695103844,1.0544652728763666,0.42443030000140425
13,42,53,105,60.00000000000085,0.5519099170151827,0.962362745194596,1.0544795786906151,0.5038760999959777
13,35,53,105,60.00000000000085,0.5527935502093915,0.9623635270646352,1.0544802369221251,0.4194442000007257
13,40,53,105,60.00000000000085,0.5528445742712911,0.9623636576927957,1.054480502674717,0.44979350000357954
18,25,53,97,60.00000000000085,0.5654995772267808,0.9623820756657603,1.0545423071924434,0.5454637000002549
18,25,53,98,60.00000000000085,0.5707486019389193,0.9624027101200757,1.0545665527190276,0.45921570000064094
7,25,57,105,60.00000000000085,0.5710564724569629,0.9624091179303881,1.0546296801999069,0.3990135999993072
18,23,53,97,60.00000000000085,0.5733086433817915,0.9624143135562182,1.0545767679966627,0.5144504999989294
18,25,53,100,60.00000000000085,0.5748520813139465,0.962415887570124,1.0545839814588367,0.566446700002416
7,23,57,105,60.00000000000085,0.5785162782204654,0.9624408268131458,1.0546635751515168,0.46399270000256365
18,23,53,98,60.00000000000085,0.5791244753816244,0.9624349451960584,1.0546010102570962,0.4427159000042593
18,21,53,97,60.00000000000085,0.5800073033337284,0.9624402166831237,1.0546042678478043,0.6031204000028083
18,23,53,100,60.00000000000085,0.5831344891295982,0.9624481211296837,1.0546184372426488,0.5069922000038787
18,42,53,97,60.00000000000085,0.583394347679775,0.962453925084678,1.0546184463522315,0.593276200001128
18,35,53,97,60.00000000000085,0.5835897512594077,0.9624547465263936,1.0546191681350783,0.5296548999976949
18,40,53,97,60.00000000000085,0.5836393795172357,0.962454878189428,1.0546194251387928,0.495161899998493
7,21,57,105,60.00000000000085,0.5846310918089749,0.9624664072330785,1.0546907337585343,0.42127549999713665
18,21,53,98,60.00000000000085,0.5857296771139976,0.962460846830385,1.0546285084569378,0.4669517000002088
13,25,53,101,60.00000000000085,0.5860096731282352,0.9624773554715533,1.0546259472097446,0.4163602000044193
7,42,57,105,60.00000000000085,0.5874867718984784,0.9624798659970519,1.0547046944230491,0.40605610000056913
7,40,57,105,60.00000000000085,0.5877257380799391,0.9624807969628215,1.0547056377076798,0.5138785999952233
7,35,57,105,60.00000000000085,0.5882339332114329,0.9624806983139398,1.0547054054605847,0.3921312999955262
18,42,53,98,60.00000000000085,0.5892102893221277,0.9624745567591917,1.054642689112776,0.4921305999960168
18,21,53,100,60.00000000000085,0.5894016107988715,0.9624740219295749,1.0546459345185184,0.5672192999991239
18,35,53,98,60.00000000000085,0.5894055068048872,0.9624753776199686,1.0546434101094702,0.47945360000449
18,40,53,98,60.00000000000085,0.5894551621398598,0.9624755093514111,1.0546436672303388,0.5718098999932408
18,42,53,100,60.00000000000085,0.5926315941894408,0.9624877310751419,1.0546601145260646,0.46366300000227056
18,35,53,100,60.00000000000085,0.5928269209070854,0.9624885523471576,1.0546608359196725,0.5483520999987377
18,40,53,100,60.00000000000085,0.5928764933909276,0.9624886837698166,1.0546610927175657,0.4925308000019868
13,23,53,101,60.00000000000085,0.5936418321832453,0.9625093392444352,1.054660144145008,0.3504149000000325
13,21,53,101,60.00000000000085,0.6002434483729889,0.9625351271090389,1.0546875322253262,0.39425889999984065
18,25,53,99,60.00000000000085,0.6019810479281136,0.9625085755649287,1.0547014597401498,0.5453694999960135
13,42,53,101,60.00000000000085,0.6037413134520586,0.9625488812173585,1.0547018140319278,0.5576851000005263
13,35,53,101,60.00000000000085,0.603925052409275,0.962549664955601,1.054702474136407,0.5137771000008797
13,40,53,101,60.00000000000085,0.6039748428784768,0.9625497941783754,1.054702738370358,0.41734490000089863
18,23,53,99,60.00000000000085,0.6103549751985479,0.9625410131576695,1.0547358957976345,0.5271217000044999
18,21,53,99,60.00000000000085,0.6171226455826868,0.9625670986665519,1.0547633786911497,0.4710962000026484
18,42,53,99,60.00000000000085,0.6206017034385888,0.9625807664249456,1.0547775536000241,0.5259906999999657
18,35,53,99,60.00000000000085,0.6207985630532533,0.9625817137135804,1.0547782740367986,0.6009304999970482
18,40,53,99,60.00000000000085,0.6208472083900347,0.9625817815940619,1.0547785306345483,0.5071029999962775
7,25,57,101,60.00000000000085,0.6217141346307349,0.9625723707552338,1.0548523524391018,0.45067240000207676
13,25,53,97,60.00000000000085,0.6271375430293,0.962618519974414,1.0548016642317222,0.43768699999782257
7,23,57,101,60.00000000000085,0.6300511142791921,0.962601622325062,1.0548862099679257,0.3497902000017348
13,25,53,98,60.00000000000085,0.6330167270301812,0.9626393167332623,1.054825877863545,0.44153499999811174
13,23,53,97,60.00000000000085,0.635516966513537,0.9626506887292404,1.054835833523255,0.31588830000691814
7,21,57,101,60.00000000000085,0.6366624484107589,0.9626271748893447,1.05491333834184,0.44368219999887515
13,25,53,100,60.00000000000085,0.6372722719360397,0.9626532823973084,1.0548432900044342,0.4309050000010757
7,42,57,101,60.00000000000085,0.6400744523880422,0.9626406013365338,1.054927275559474,0.3983860000007553
7,35,57,101,60.00000000000085,0.6402742802312096,0.962641440153663,1.0549279883146492,0.42529600000125356
7,40,57,101,60.00000000000085,0.6403143343285633,0.9626415354313336,1.054928219127896,0.39055329999973765
13,23,53,98,60.00000000000085,0.6411603523200677,0.9626714826911444,1.054860043860671,0.41370699999970384
13,21,53,97,60.00000000000085,0.6419933402277607,0.9626766434138855,1.0548632008787058,0.5311201000004075
13,23,53,100,60.00000000000085,0.6447124643477034,0.9626854467784053,1.0548774543285648,0.4723264999993262
13,42,53,97,60.00000000000085,0.6455161606995046,0.9626903361890389,1.054877472594202,0.4190678000013577
13,35,53,97,60.00000000000085,0.6457009458305268,0.9626912469860099,1.0548781322325769,0.31974800000170944
13,40,53,97,60.00000000000085,0.6457500181557505,0.962691312372166,1.0548783958872996,0.6029834000000847
13,21,53,98,60.00000000000085,0.6470559266497502,0.9626974358588335,1.0548874094945782,0.5341377999939141
13,42,53,98,60.00000000000085,0.6500120394341996,0.9627111298670742,1.054901683190398,0.5242452000020421
13,40,53,98,60.00000000000085,0.6502468879090635,0.9627121056187168,1.054902605840275,0.46984810000139987
13,21,53,100,60.00000000000085,0.6506112135515096,0.9627113990131629,1.0549048190895791,0.5957952000026125
13,35,53,98,60.00000000000085,0.6507365861400368,0.9627120402270942,1.0549023420750865,0.41900429999805056
13,42,53,100,60.00000000000085,0.6540886717610528,0.962725091577023,1.0549190922446081,0.40067629999975907
13,35,53,100,60.00000000000085,0.654275647283951,0.9627260026770562,1.0549197514841893,0.4557563000053051
13,40,53,100,60.00000000000085,0.6543235402950227,0.9627260676032515,1.054920014951765,0.500430400003097
7,25,57,97,60.00000000000085,0.6634330356345646,0.9627185105124416,1.055028189192485,0.46486819999699946
13,25,53,99,60.00000000000085,0.6638476227469905,0.9627523286910773,1.0549606094837984,0.46064469999691937
7,25,57,98,60.00000000000085,0.6692439271044701,0.9627391387638373,1.0550524116665296,0.5230050000027404
7,23,57,97,60.00000000000085,0.6713618973898876,0.9627501633895684,1.055062019312703,0.45938179999939166
13,23,53,99,60.00000000000085,0.6722355869985017,0.9627844763007808,1.0549947541934148,0.39304360000096494
7,25,57,100,60.00000000000085,0.6731155792947672,0.9627525757417964,1.055070154473658,0.36713289999897825
7,23,57,98,60.00000000000085,0.6771720233141013,0.9627707888243169,1.055086238524663,0.41244320000259904
7,21,57,97,60.00000000000085,0.6779709556928123,0.9627756978888234,1.0550891271291598,0.4027892000012798
13,21,53,99,60.00000000000085,0.6789025031872504,0.9628104161165436,1.0550221045444923,0.7124938999986625
7,23,57,100,60.00000000000085,0.6813449161708334,0.9627842243477983,1.055103979675332,0.48533039999892935
7,42,57,97,60.00000000000085,0.681380325107418,0.9627891148910867,1.0551030546065823,0.44513430000370136
7,35,57,97,60.00000000000085,0.6815816698214459,0.9627899534386731,1.0551037668027177,0.41352659999392927
7,40,57,97,60.00000000000085,0.6816207769553326,0.9627900482011817,1.0551039970904859,0.369736800006649
13,42,53,99,60.00000000000085,0.6823965006442181,0.9628241039368728,1.0550363723711673,0.43109770000592107
13,35,53,99,60.00000000000085,0.6825832434380872,0.9628250142004988,1.0550370307046164,0.34956319999764673
13,40,53,99,60.00000000000085,0.6826310966324267,0.9628250790126004,1.0550372939721255,0.4272616999951424
7,21,57,98,60.00000000000085,0.6837806615239752,0.9627963217851079,1.0551133446391074,0.4450220999933663
7,42,57,98,60.00000000000085,0.6871473218721504,0.9628097401684143,1.0551272741366637,0.523952300005476
7,35,57,98,60.00000000000085,0.6873485595689874,0.9628105781739247,1.055127985568256,0.5192477000018698
7,40,57,98,60.00000000000085,0.6873877147022693,0.962810672994414,1.0551282159736175,0.38991539999551605
7,21,57,100,60.00000000000085,0.6882069539022524,0.9628097565106085,1.0551310849308217,0.42118760000448674
7,42,57,100,60.00000000000085,0.6910669783865173,0.9628231742200615,1.055145013956632,0.4680921999970451
7,40,57,100,60.00000000000085,0.691308371956239,0.9628241071306745,1.0551459558390555,0.4388671000051545
7,35,57,100,60.00000000000085,0.6918196414581543,0.9628240125942077,1.0551457257197447,0.46490300000004936
7,25,57,99,60.00000000000085,0.7010694666917758,0.9628523055414339,1.0551874491274615,0.376299099996686
7,23,57,99,60.00000000000085,0.709321485575102,0.9628839372845831,1.0552212548759576,0.4462850999989314
7,21,57,99,60.00000000000085,0.7159505920228213,0.9629094569020283,1.0552483458329005,0.4108001999993576
7,42,57,99,60.00000000000085,0.7180660554307281,0.9629228694471585,1.0552364918298949,0.422163899995212
7,35,57,99,60.00000000000085,0.7182695597262603,0.9629237071625733,1.0552375762536363,0.40177119999862043
7,40,57,99,60.00000000000085,0.7183079068220452,0.9629238015048361,1.05523762466572,0.5014382000008482
8,25,56,105,60.00000000000085,0.8397095318793271,0.9634432386138113,1.0556665601353863,0.3652109999966342
8,23,56,105,60.00000000000085,0.8490622746797769,0.9634752220161709,1.0557007695729788,0.4695099999953527
8,21,56,105,60.00000000000085,0.8563698108522688,0.9635010457140469,1.0557281967296557,0.38321889999497216
8,25,55,105,60.00000000000085,0.8580348138575747,0.9635097196708943,1.0557342528078018,0.47354320000158623
8,42,56,105,60.00000000000085,0.8604069390211682,0.9635145779710617,1.0557419005590813,0.5498864999972284
8,35,56,105,60.00000000000085,0.8606346425960483,0.9635155135669015,1.0557429510321183,0.4010130000024219
8,40,56,105,60.00000000000085,0.860684546906879,0.9635155601096438,1.0557430173819702,0.4540733000030741
8,23,55,105,60.00000000000085,0.8674873198228137,0.9635416908863306,1.055768449487128,0.33377860000473447
8,21,55,105,60.00000000000085,0.8754758942500713,0.963567505372585,1.055795867035204,0.4810585999948671
8,25,54,105,60.00000000000085,0.8792590571106658,0.9635809210331981,1.0558071093949202,0.507110400001693
8,42,55,105,60.00000000000085,0.879502880393734,0.9635810319750289,1.0558095650291393,0.5886162000024342
8,35,55,105,60.00000000000085,0.8797413342859353,0.9635819676928571,1.055810615600506,0.3509470999997575
8,40,55,105,60.00000000000085,0.8797928994202349,0.9635820138454609,1.055810681545123,0.4645537000033073
8,23,54,105,60.00000000000085,0.8894166234175603,0.9636128793193338,1.0558412924851772,0.3868473999973503
8,21,54,105,60.00000000000085,0.8975576389405981,0.9636386838986096,1.0558686996479405,0.46528950000356417
8,25,56,101,60.00000000000085,0.8997538475646261,0.963627988805372,1.0558871444774622,0.45936900000378955
8,42,54,105,60.00000000000085,0.9020125240661494,0.9636522039736408,1.05588239085468,0.3296563999974751
8,35,54,105,60.00000000000085,0.9022653531766318,0.9636531399335388,1.0558834416443172,0.5177153999975417
8,40,54,105,60.00000000000085,0.9023199268669473,0.9636531856453091,1.0558835071338804,0.3582211000029929
8,23,56,101,60.00000000000085,0.9105904857612346,0.9636599403588363,1.0559213165636954,0.4159418999988702
8,21,56,101,60.00000000000085,0.9186382692306799,0.9636857382343536,1.055948713528195,0.5070688999985578
8,25,55,101,60.00000000000085,0.9213350378935641,0.9636943947935888,1.0559547533713676,0.48897759999817936
8,42,56,101,60.00000000000085,0.923352707209063,0.9636992500313624,1.0559623938836682,0.578696199998376
8,35,56,101,60.00000000000085,0.9236320823877116,0.9637001871494109,1.0559634460037073,0.41728020000300603
8,40,56,101,60.00000000000085,0.92368386128747,0.9637002324646821,1.0559635109560723,0.36562250000133645
8,23,55,101,60.00000000000085,0.9322001263081612,0.9637263341979782,1.0559889127390594,0.38419629999407334
8,21,55,101,60.00000000000085,0.9416455268036297,0.9637521228921572,1.0560163001264824,0.3803706000035163
8,25,54,101,60.00000000000085,0.9463037986411212,0.9637655167093797,1.0560275209241639,0.4647612999979174
8,42,55,101,60.00000000000085,0.9466232716476968,0.9637656290603004,1.056029974671501,0.5941637999931118
8,35,55,101,60.00000000000085,0.9469175693736438,0.9637665662977682,1.0560310268878335,0.4239471999972011
8,40,55,101,60.00000000000085,0.9469719925522222,0.9637666112248352,1.0560310914367195,0.46736999999848194
8,25,56,97,60.00000000000085,0.9565500335804418,0.9637750525348429,1.056061468646753,0.3996536999984528
8,23,54,101,60.00000000000085,0.9584238904518939,0.9637974432240123,1.05606166674449,0.4475126999968779
8,25,56,98,60.00000000000085,0.9641007640994516,0.9637957522734217,1.0560857278229352,0.43321999999898253
8,23,56,97,60.00000000000085,0.967819897729739,0.963806980654644,1.0560956133836414,0.5099650999982259
8,21,54,101,60.00000000000085,0.968350641938499,0.9638232220430246,1.0560890437799066,0.3892173999993247
8,25,56,100,60.00000000000085,0.9702511912195387,0.963809697017534,1.056103842739979,0.4123967999985325
8,42,54,101,60.00000000000085,0.9725244384228515,0.9638367217111561,1.0561027115646695,0.4223802999986219
8,35,54,101,60.00000000000085,0.9728370163851854,0.9638376591879072,1.0561037639970206,0.4518418000006932
8,40,54,101,60.00000000000085,0.9728917783980809,0.9638377036761523,1.0561038280926855,0.4202458999934606
8,23,56,98,60.00000000000085,0.976604413656993,0.9638276776248597,1.0561198691649438,0.3967398000022513
8,21,56,97,60.00000000000085,0.9779227447764944,0.9638327607952073,1.0561229898127316,0.3876414999976987
8,25,55,97,60.00000000000085,0.9809520597890226,0.9638414024171383,1.0561290149886984,0.4630048999970313
8,42,56,97,60.00000000000085,0.9832608291386575,0.9638462637225733,1.0561366602795916,0.5851184999992256
8,35,56,97,60.00000000000085,0.9835814392513575,0.9638472003753696,1.056137711834113,0.4647218000027351
8,40,56,97,60.00000000000085,0.9836370982746876,0.9638472452746848,1.056137776267676,0.4571533000053023
8,23,56,100,60.00000000000085,0.9840030413755367,0.963841620799514,1.0561379821665173,0.4689065999991726
8,21,56,98,60.00000000000085,0.9879178907076676,0.9638534562559525,1.056147243761854,0.4187755000020843
18,25,52,105,60.00000000000085,0.9898149208311194,0.96392976038698,1.056138090342616,0.6336399000065285
8,25,55,98,60.00000000000085,0.9909478491793191,0.9638620947385527,1.056153265508562,0.44491619999462273
8,42,56,98,60.00000000000085,0.9933590834297791,0.9638669603889372,1.056160916170063,0.6955346000031568
8,35,56,98,60.00000000000085,0.9936852937958676,0.9638678966139819,1.0561619669088904,0.46792979999736417
8,40,56,98,60.00000000000085,0.993741533217873,0.9638679415169568,1.056162031487564,0.37491579999914393
8,21,56,100,60.00000000000085,0.9943706167887431,0.963867398496145,1.0561653556678146,0.40854119999858085
8,23,55,97,60.00000000000085,0.9948643758980977,0.9638733184149277,1.0561631470348916,0.40465599999879487
8,25,55,100,60.00000000000085,0.9974844492424421,0.9638760299073573,1.0561713697489565,0.4644114000038826
8,42,56,100,60.00000000000085,0.9998554921356421,0.9638809012118318,1.0561790276413854,0.6113589999949909
8,35,56,100,60.00000000000085,1.0001848235983704,0.9638818381556105,1.0561800785523803,0.4816539000021294
8,40,56,100,60.00000000000085,1.00024113231177,0.9638818826067481,1.0561801429261342,0.4061008999997284
18,23,52,105,60.00000000000085,1.0024208793048746,0.96396219189566,1.0561725300613873,0.5052338000023155
8,23,55,98,60.00000000000085,1.0041369838721201,0.963894007971378,1.0561873941628566,0.4906589000020176
8,21,55,97,60.00000000000085,1.0055125902038111,0.9638990893943068,1.0561905139072012,0.4415928999951575
8,25,54,97,60.00000000000085,1.010250378769483,0.9639124639617831,1.0562017148765475,0.46144709999498446
8,23,55,100,60.00000000000085,1.0102784167997472,0.9639079415737914,1.056205496490366,0.5628450000003795
8,42,55,97,60.00000000000085,1.0106410546820332,0.9639125867047067,1.0562041785733634,0.4028783000030671
8,40,55,97,60.00000000000085,1.0110328225921004,0.9639135679886978,1.0562052942554123,0.4638764000046649
8,35,55,97,60.00000000000085,1.011402381334292,0.9639135234766294,1.056205230224615,0.3843445000020438
18,21,52,105,60.00000000000085,1.0117447091807843,0.9639882820756999,1.056151110807055,0.5937114999978803
8,21,55,98,60.00000000000085,1.0144169057279075,0.9639197774432249,1.0562147592043558,0.4146690000052331
8,25,56,99,60.00000000000085,1.0149910189694031,0.9639082740803532,1.056220017660177,0.3460233000005246
18,42,52,105,60.00000000000085,1.017473434832255,0.9640019806881674,1.0561653754343416,0.40503719999833265
18,35,52,105,60.00000000000085,1.017823117671799,0.9640029177321362,1.0561662010464756,0.5666976000065915
18,40,52,105,60.00000000000085,1.0178880122378762,0.9640029883598028,1.0561664024489616,0.5965960999965318
8,25,54,98,60.00000000000085,1.0189113275424118,0.9639331480187033,1.0562259557265057,0.45055020000290824
8,42,55,98,60.00000000000085,1.0200522482743382,0.9639332759580432,1.0562284258098689,0.4678163999997196
8,35,55,98,60.00000000000085,1.0203921552213384,0.9639342123028647,1.0562294766460207,0.4750564999994822
8,40,55,98,60.00000000000085,1.0204489694037855,0.9639342568184953,1.0562295408219087,0.4204812999960268
8,21,55,100,60.00000000000085,1.0210927688649623,0.9639337101134867,1.0562328604380207,0.4810332999986713
8,23,54,97,60.00000000000085,1.0237228241677647,0.9639443670985303,1.0562358334051392,0.433163899993815
8,25,54,100,60.00000000000085,1.025623695118103,0.9639470735731314,1.0562440492552951,0.4161231000034604
8,42,55,100,60.00000000000085,1.0260371613353483,0.9639472072127975,1.056246526611245,0.4018417999977828
8,35,55,100,60.00000000000085,1.0271137127218932,0.9639481442762748,1.0562475776187352,0.3883434000017587
8,40,55,100,60.00000000000085,1.0271707063908722,0.9639481883401876,1.0562476415902171,0.5148972000024514
8,23,56,99,60.00000000000085,1.0277961452040523,0.9639401813279548,1.0562541377036876,0.41315949999989243
8,23,54,98,60.00000000000085,1.032543156306257,0.9639650483942519,1.0562600708666068,0.45737650000228314
8,21,54,97,60.00000000000085,1.0339842339342442,0.9639701282243924,1.0562631899474861,0.505431799996586
8,21,56,99,60.00000000000085,1.0386634352964979,0.9639659467687729,1.0562814969427723,0.37487019999389304
8,42,54,97,60.00000000000085,1.0395752839878178,0.9639836190484774,1.0562768478651674,0.3904601999965962
8,23,54,100,60.00000000000085,1.0397333456647566,0.9639789723853717,1.0562781624851143,0.4359346999990521
8,35,54,97,60.00000000000085,1.0399280681652254,0.9639845560591479,1.0562778997326263,0.3816497000007075
8,40,54,97,60.00000000000085,1.039983787861722,0.9639846001334585,1.0562779633110253,0.5925129000024754
8,25,55,99,60.00000000000085,1.041936045888973,0.9639745689484678,1.0562875021230855,0.4402821999974549
8,21,54,98,60.00000000000085,1.0434708732102527,0.963990808014873,1.0562874255799086,0.41870550000021467
8,42,56,99,60.00000000000085,1.0444524735791532,0.9639794448452974,1.0562951636854738,0.5211945999981253
8,35,56,99,60.00000000000085,1.0448052551299498,0.9639803809549794,1.056296213643504,0.472649299998011
8,40,56,99,60.00000000000085,1.0448611622061512,0.963980425299808,1.056296277849642,0.4207747999971616
8,42,54,98,60.00000000000085,1.0492730279799967,0.9640043000425508,1.056301085435377,0.3708416000008583
8,35,54,98,60.00000000000085,1.0496277828656861,0.9640052366267451,1.0563021364883076,0.4240242000014405
8,40,54,98,60.00000000000085,1.049683548669914,0.9640052807045498,1.056302200211799,0.36296990000118967
8,21,54,100,60.00000000000085,1.0508928198577618,0.9640047310761637,1.0563055161063486,0.43114950000017416
8,23,55,99,60.00000000000085,1.0563950493026641,0.9640064640992857,1.0563216095006365,0.38659520000510383
8,42,54,100,60.00000000000085,1.0567220870842755,0.964018221690163,1.056319175531948,0.37177929999597836
8,35,54,100,60.00000000000085,1.0570788193679728,0.964019158992917,1.0563202267553458,0.43527809999795863
8,40,54,100,60.00000000000085,1.0571345382772181,0.9640192026191459,1.0563202902749886,0.47247090000018943
8,21,55,99,60.00000000000085,1.0672913346681574,0.9640322203968061,1.0563489591996504,0.4740460000029998
8,25,54,99,60.00000000000085,1.0727509690052446,0.9640455713724504,1.0563601352209484,0.5210932999980287
